severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
CRITICAL	2023-03-13T22:44:01+0000		811.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=811.0, endLine=811.0, startOffset=0.0, endOffset=12.0}	5min	AYa0ddWL1m6JgciZ2xSC	836aa65af1fbecadbd36a5509053a3ec	OPEN
CRITICAL	2023-03-13T22:44:01+0000		813.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=813.0, endLine=813.0, startOffset=2.0, endOffset=12.0}	5min	AYa0ddWL1m6JgciZ2xSD	64ed4c38d4f4e77ac6d9f72fc0e5dd6a	OPEN
CRITICAL	2023-03-13T22:44:01+0000		827.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=827.0, endLine=827.0, startOffset=2.0, endOffset=20.0}	5min	AYa0ddWL1m6JgciZ2xSE	3948b458b379ed1addcc796f0c267367	OPEN
CRITICAL	2023-03-13T22:44:01+0000		828.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=828.0, endLine=828.0, startOffset=2.0, endOffset=31.0}	5min	AYa0ddWL1m6JgciZ2xSF	6913c7feeb498e3bfe1659c3009237d1	OPEN
CRITICAL	2023-03-13T22:44:01+0000		830.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=830.0, endLine=830.0, startOffset=2.0, endOffset=14.0}	5min	AYa0ddWL1m6JgciZ2xSG	71745b3a2a7d68d70d647d3ed6dfcdba	OPEN
MINOR	2023-03-13T22:44:01+0000		835.0		javascript:S1125	Supply-chain-	5min		Refactor the code to avoid using this boolean literal.	2023-03-06T01:07:21+0000	CODE_SMELL	false	"clumsy / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=835.0, endLine=835.0, startOffset=36.0, endOffset=40.0}	5min	AYa0ddWL1m6JgciZ2xSH	0cb56fb1289f1841c5b4657882cb4e9b	OPEN
CRITICAL	2023-03-13T22:44:01+0000		856.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=856.0, endLine=856.0, startOffset=2.0, endOffset=10.0}	5min	AYa0ddWL1m6JgciZ2xSI	636d107b23552069f407615d5ac43d9b	OPEN
CRITICAL	2023-03-13T22:44:01+0000		873.0		javascript:S3776	Supply-chain-	16min		Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.	2023-03-06T01:07:21+0000	CODE_SMELL	false	"brain-overload / "	Supply-chain-:src/js/truffle-contract.js	"{locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=882.0, endLine=882.0, startOffset=44.0, endOffset=45.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=885.0, endLine=885.0, startOffset=0.0, endOffset=3.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=895.0, endLine=895.0, startOffset=2.0, endOffset=4.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=904.0, endLine=904.0, startOffset=30.0, endOffset=31.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=904.0, endLine=904.0, startOffset=57.0, endOffset=58.0}, msg=+3 (incl. 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=920.0, endLine=920.0, startOffset=23.0, endOffset=24.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=924.0, endLine=924.0, startOffset=2.0, endOffset=5.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=931.0, endLine=931.0, startOffset=2.0, endOffset=4.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=934.0, endLine=934.0, startOffset=9.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=950.0, endLine=950.0, startOffset=2.0, endOffset=5.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=966.0, endLine=966.0, startOffset=2.0, endOffset=5.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=967.0, endLine=967.0, startOffset=65.0, endOffset=66.0}, msg=+3 (incl. 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=971.0, endLine=971.0, startOffset=2.0, endOffset=4.0}, msg=+2 (incl. 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Supply-chain-:src/js/truffle-contract.js, textRange={startLine=976.0, endLine=976.0, startOffset=9.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=873.0, endLine=873.0, startOffset=55.0, endOffset=63.0}	16min	AYa0ddWL1m6JgciZ2xSJ	516ad430587527e3369bc5e5ecc4c8a1	OPEN
CRITICAL	2023-03-13T22:44:01+0000		880.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=880.0, endLine=880.0, startOffset=0.0, endOffset=10.0}	5min	AYa0ddWL1m6JgciZ2xSK	bb9f5688a065846b8a8919785ca47910	OPEN
CRITICAL	2023-03-13T22:44:01+0000		881.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=881.0, endLine=881.0, startOffset=0.0, endOffset=13.0}	5min	AYa0ddWL1m6JgciZ2xSL	1e1236c1ddb72dd5560a970844dae491	OPEN
CRITICAL	2023-03-13T22:44:01+0000		882.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=882.0, endLine=882.0, startOffset=0.0, endOffset=7.0}	5min	AYa0ddWL1m6JgciZ2xSM	032d5406bd21324586153d0817d514b4	OPEN
CRITICAL	2023-03-13T22:44:01+0000		884.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=884.0, endLine=884.0, startOffset=0.0, endOffset=8.0}	5min	AYa0ddWL1m6JgciZ2xSN	c99c2540c21e2252cfcc1844fcfd3f4e	OPEN
CRITICAL	2023-03-13T22:44:01+0000		885.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=885.0, endLine=885.0, startOffset=5.0, endOffset=10.0}	5min	AYa0ddWL1m6JgciZ2xSO	953d3cd719c0634294276e05402c27ef	OPEN
CRITICAL	2023-03-13T22:44:01+0000		894.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=894.0, endLine=894.0, startOffset=2.0, endOffset=9.0}	5min	AYa0ddWL1m6JgciZ2xSP	fcf49603c228b4e68cd6f86721e850ea	OPEN
MAJOR	2023-03-13T22:44:01+0000		904.0		javascript:S3358	Supply-chain-	5min		Extract this nested ternary operation into an independent statement.	2023-03-06T01:07:21+0000	CODE_SMELL	false	"confusing / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=904.0, endLine=904.0, startOffset=36.0, endOffset=64.0}	5min	AYa0ddWL1m6JgciZ2xSQ	e303628be47182cb38df7e0d87e45bef	OPEN
CRITICAL	2023-03-13T22:44:01+0000		913.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=913.0, endLine=913.0, startOffset=2.0, endOffset=7.0}	5min	AYa0ddWL1m6JgciZ2xSR	0c33a435c59e96e7200133a8f425327e	OPEN
CRITICAL	2023-03-13T22:44:01+0000		914.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=914.0, endLine=914.0, startOffset=2.0, endOffset=9.0}	5min	AYa0ddWL1m6JgciZ2xSS	fcf49603c228b4e68cd6f86721e850ea	OPEN
CRITICAL	2023-03-13T22:44:01+0000		922.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=922.0, endLine=922.0, startOffset=2.0, endOffset=7.0}	5min	AYa0ddWM1m6JgciZ2xST	3b6a1afca14d61dbe69704663eda28fa	OPEN
CRITICAL	2023-03-13T22:44:01+0000		948.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=948.0, endLine=948.0, startOffset=2.0, endOffset=9.0}	5min	AYa0ddWM1m6JgciZ2xSU	8f2d4b01b89b9742bf9bbd38dad3757a	OPEN
CRITICAL	2023-03-13T22:44:01+0000		949.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=949.0, endLine=949.0, startOffset=2.0, endOffset=12.0}	5min	AYa0ddWM1m6JgciZ2xSV	e4b8dece420adc79799fabcd76288839	OPEN
CRITICAL	2023-03-13T22:44:01+0000		950.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=950.0, endLine=950.0, startOffset=7.0, endOffset=12.0}	5min	AYa0ddWM1m6JgciZ2xSW	cd38ba3dcd3281c9a2920b1da9a45c7e	OPEN
CRITICAL	2023-03-13T22:44:01+0000		958.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=958.0, endLine=958.0, startOffset=2.0, endOffset=9.0}	5min	AYa0ddWM1m6JgciZ2xSX	8f2d4b01b89b9742bf9bbd38dad3757a	OPEN
CRITICAL	2023-03-13T22:44:01+0000		959.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=959.0, endLine=959.0, startOffset=2.0, endOffset=9.0}	5min	AYa0ddWM1m6JgciZ2xSY	38124fe9cea810e53da256dcf04a0549	OPEN
CRITICAL	2023-03-13T22:44:01+0000		960.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=960.0, endLine=960.0, startOffset=2.0, endOffset=16.0}	5min	AYa0ddWM1m6JgciZ2xSZ	9bed191e3cb28263b29870b21c9bbf3f	OPEN
CRITICAL	2023-03-13T22:44:01+0000		961.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=961.0, endLine=961.0, startOffset=2.0, endOffset=12.0}	5min	AYa0ddWM1m6JgciZ2xSa	aed755672551cf8c3f92df13c0103d90	OPEN
CRITICAL	2023-03-13T22:44:01+0000		962.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=962.0, endLine=962.0, startOffset=2.0, endOffset=11.0}	5min	AYa0ddWM1m6JgciZ2xSb	08857a7bbf978ae113036f18163ec722	OPEN
CRITICAL	2023-03-13T22:44:01+0000		963.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=963.0, endLine=963.0, startOffset=2.0, endOffset=20.0}	5min	AYa0ddWM1m6JgciZ2xSc	f7a0cd5569a3c550914575617bafacd8	OPEN
CRITICAL	2023-03-13T22:44:01+0000		966.0		javascript:S3504	Supply-chain-	5min		Unexpected var, use let or const instead.	2023-03-06T01:07:21+0000	CODE_SMELL	true	"bad-practice / es2015 / "	Supply-chain-:src/js/truffle-contract.js		MAIN	{startLine=966.0, endLine=966.0, startOffset=7.0, endOffset=12.0}	5min	AYa0ddWM1m6JgciZ2xSd	68f7dad219ee1fdfe6fe9210f0cf38dd	OPEN
