severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
CRITICAL	2023-03-06T01:58:02+0000		274.0		python:S3776	Value-based-Methods-course	1h14min		Refactor this function to reduce its Cognitive Complexity from 84 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=283.0, endLine=283.0, startOffset=27.0, endOffset=29.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=284.0, endLine=284.0, startOffset=20.0, endOffset=22.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=285.0, endLine=285.0, startOffset=25.0, endOffset=27.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=286.0, endLine=286.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=286.0, endLine=286.0, startOffset=50.0, endOffset=53.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=287.0, endLine=287.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=288.0, endLine=288.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=290.0, endLine=290.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=294.0, endLine=294.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=299.0, endLine=299.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=300.0, endLine=300.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=302.0, endLine=302.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=306.0, endLine=306.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=310.0, endLine=310.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=311.0, endLine=311.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=313.0, endLine=313.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=317.0, endLine=317.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=322.0, endLine=322.0, startOffset=12.0, endOffset=15.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=323.0, endLine=323.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=328.0, endLine=328.0, startOffset=12.0, endOffset=15.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=330.0, endLine=330.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=332.0, endLine=332.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=334.0, endLine=334.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=336.0, endLine=336.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=338.0, endLine=338.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=340.0, endLine=340.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=341.0, endLine=341.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=343.0, endLine=343.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=345.0, endLine=345.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=347.0, endLine=347.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=348.0, endLine=348.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=350.0, endLine=350.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=352.0, endLine=352.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=352.0, endLine=352.0, startOffset=57.0, endOffset=59.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=357.0, endLine=357.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=357.0, endLine=357.0, startOffset=118.0, endOffset=120.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=357.0, endLine=357.0, startOffset=80.0, endOffset=83.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=358.0, endLine=358.0, startOffset=86.0, endOffset=89.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=363.0, endLine=363.0, startOffset=43.0, endOffset=45.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=371.0, endLine=371.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=376.0, endLine=376.0, startOffset=12.0, endOffset=15.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=379.0, endLine=379.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=381.0, endLine=381.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py, textRange={startLine=383.0, endLine=383.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=274.0, endLine=274.0, startOffset=8.0, endOffset=12.0}	1h14min	AYa0pA4u1m6JgciZ3Bwo	6b3d4a23da7412f4672b8ba0beab5e10	OPEN
MAJOR	2023-03-06T01:58:02+0000		331.0		python:S125	Value-based-Methods-course	5min		Remove this commented out code.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"unused / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/environment.py		MAIN	{startLine=331.0, endLine=331.0, startOffset=20.0, endOffset=107.0}	5min	AYa0pA4u1m6JgciZ3Bwp	37135aa6427f86eed5b9db34eb058fb9	OPEN
CRITICAL	2023-03-06T01:58:02+0000		45.0		python:S5754	Value-based-Methods-course	5min		Specify an exception class to catch or reraise the exception	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / error-handling / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/exception.py		MAIN	{startLine=45.0, endLine=45.0, startOffset=12.0, endOffset=18.0}	5min	AYa0pA4r1m6JgciZ3Bwf	3e264f5fbab10735799511f21ca70842	OPEN
MAJOR	2023-03-06T01:58:02+0000		24.0		python:S4144	Value-based-Methods-course	15min		Update this function so that its implementation is not identical to Initialize on line 20.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"confusing / duplicate / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/rpc_communicator.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unityagents/rpc_communicator.py, textRange={startLine=20.0, endLine=20.0, startOffset=8.0, endOffset=18.0}, msg=Original, msgFormattings=[]}]} / "	MAIN	{startLine=24.0, endLine=24.0, startOffset=8.0, endOffset=16.0}	15min	AYa0pA4x1m6JgciZ3Bwr	a1edba42d1bcd341ac9256c592bdf245	OPEN
CRITICAL	2023-03-06T01:58:02+0000		53.0		python:S5754	Value-based-Methods-course	5min		Specify an exception class to catch or reraise the exception	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / error-handling / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/rpc_communicator.py		MAIN	{startLine=53.0, endLine=53.0, startOffset=8.0, endOffset=14.0}	5min	AYa0pA4x1m6JgciZ3Bws	3e264f5fbab10735799511f21ca70842	OPEN
CRITICAL	2023-03-06T01:58:02+0000		36.0		python:S5754	Value-based-Methods-course	5min		Specify an exception class to catch or reraise the exception	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / error-handling / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/socket_communicator.py		MAIN	{startLine=36.0, endLine=36.0, startOffset=8.0, endOffset=14.0}	5min	AYa0pA4o1m6JgciZ3Bwc	3e264f5fbab10735799511f21ca70842	OPEN
CRITICAL	2023-03-06T01:58:02+0000		45.0		python:S5754	Value-based-Methods-course	5min		Specify an exception class to catch or reraise the exception	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / error-handling / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/socket_communicator.py		MAIN	{startLine=45.0, endLine=45.0, startOffset=8.0, endOffset=14.0}	5min	AYa0pA4o1m6JgciZ3Bwd	3e264f5fbab10735799511f21ca70842	OPEN
MINOR	2023-03-06T01:58:02+0000		66.0		python:S1481	Value-based-Methods-course	5min		"Remove the unused local variable ""e""."	2023-03-06T01:58:02+0000	CODE_SMELL	false	"unused / "	Value-based-Methods-course:Value-based-methods-main/python/unityagents/socket_communicator.py		MAIN	{startLine=66.0, endLine=66.0, startOffset=33.0, endOffset=34.0}	5min	AYa0pA4o1m6JgciZ3Bwe	231ee8b503bff21beeefbb35aa7ac46c	OPEN
MINOR	2023-03-06T01:58:02+0000		132.0		python:S3626	Value-based-Methods-course	1min		Remove this redundant return.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"clumsy / redundant / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py		MAIN	{startLine=132.0, endLine=132.0, startOffset=8.0, endOffset=14.0}	1min	AYa0pA4Y1m6JgciZ3BwG	e70c4df10ef0983b9c8c31bd06b2a2c3	OPEN
CRITICAL	2023-03-06T01:58:02+0000		162.0		python:S3776	Value-based-Methods-course	53min		Refactor this function to reduce its Cognitive Complexity from 63 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=173.0, endLine=173.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=176.0, endLine=176.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=178.0, endLine=178.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=180.0, endLine=180.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=183.0, endLine=183.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=188.0, endLine=188.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=190.0, endLine=190.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=192.0, endLine=192.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=192.0, endLine=192.0, startOffset=49.0, endOffset=52.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=193.0, endLine=193.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=194.0, endLine=194.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=195.0, endLine=195.0, startOffset=28.0, endOffset=31.0}, msg=+6 (incl 5 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=198.0, endLine=198.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=201.0, endLine=201.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=202.0, endLine=202.0, startOffset=28.0, endOffset=30.0}, msg=+6 (incl 5 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=209.0, endLine=209.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=213.0, endLine=213.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=215.0, endLine=215.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=217.0, endLine=217.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=219.0, endLine=219.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=222.0, endLine=222.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=223.0, endLine=223.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / "	MAIN	{startLine=162.0, endLine=162.0, startOffset=8.0, endOffset=23.0}	53min	AYa0pA4Y1m6JgciZ3BwH	6412e7d9960d12282b1d094a5e6553b4	OPEN
CRITICAL	2023-03-06T01:58:02+0000		274.0		python:S3776	Value-based-Methods-course	9min		Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=280.0, endLine=280.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=289.0, endLine=289.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=292.0, endLine=292.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=294.0, endLine=294.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=295.0, endLine=295.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=298.0, endLine=298.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=301.0, endLine=301.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=302.0, endLine=302.0, startOffset=16.0, endOffset=19.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=305.0, endLine=305.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=309.0, endLine=309.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/bc/trainer.py, textRange={startLine=311.0, endLine=311.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=274.0, endLine=274.0, startOffset=8.0, endOffset=20.0}	9min	AYa0pA4Y1m6JgciZ3BwI	d6fd188af1543083704fde7b2fe6e10e	OPEN
MINOR	2023-03-06T01:58:02+0000		39.0		python:S1481	Value-based-Methods-course	5min		"Remove the unused local variable ""self""."	2023-03-06T01:58:02+0000	CODE_SMELL	false	"unused / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py		MAIN	{startLine=39.0, endLine=39.0, startOffset=16.0, endOffset=20.0}	5min	AYa0pA4j1m6JgciZ3BwW	007d14df98375d298eb764cb23aa9e70	OPEN
MAJOR	2023-03-06T01:58:02+0000		47.0		python:S4143	Value-based-Methods-course	5min		Verify this is the key that was intended; a value has already been saved for it on line 46.	2023-03-06T01:58:02+0000	BUG	false	"suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=46.0, endLine=46.0, startOffset=20.0, endOffset=23.0}, msg=Original value., msgFormattings=[]}]} / "	MAIN	{startLine=47.0, endLine=47.0, startOffset=20.0, endOffset=23.0}	5min	AYa0pA4j1m6JgciZ3BwX	6a796863e524218cd9abf51fa2ca7866	OPEN
CRITICAL	2023-03-06T01:58:02+0000		49.0		python:S3776	Value-based-Methods-course	24min		Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=62.0, endLine=62.0, startOffset=16.0, endOffset=18.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=65.0, endLine=65.0, startOffset=20.0, endOffset=22.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=68.0, endLine=68.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=70.0, endLine=70.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=73.0, endLine=73.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=75.0, endLine=75.0, startOffset=20.0, endOffset=22.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=77.0, endLine=77.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=82.0, endLine=82.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=86.0, endLine=86.0, startOffset=24.0, endOffset=27.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=89.0, endLine=89.0, startOffset=20.0, endOffset=22.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=93.0, endLine=93.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=98.0, endLine=98.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=104.0, endLine=104.0, startOffset=24.0, endOffset=27.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=106.0, endLine=106.0, startOffset=24.0, endOffset=26.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/buffer.py, textRange={startLine=106.0, endLine=106.0, startOffset=43.0, endOffset=46.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=49.0, endLine=49.0, startOffset=16.0, endOffset=25.0}	24min	AYa0pA4j1m6JgciZ3BwY	22fa803f355a3d42c4ea72a32921c208	OPEN
