severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MAJOR	2023-03-06T02:10:46+0000		60.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=60.0, endLine=60.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7io1m6JgciZ3Ith	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		64.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=64.0, endLine=64.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Iti	a011628618e649f14c6ae6f9add7445e	OPEN
MAJOR	2023-03-06T02:10:46+0000		65.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=65.0, endLine=65.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itj	2422e186e6ad1733f9503fd8ec30b60d	OPEN
MAJOR	2023-03-06T02:10:46+0000		68.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=68.0, endLine=68.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itk	e90b26f64c9d945cc5f7971dc936a6a9	OPEN
MAJOR	2023-03-06T02:10:46+0000		73.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=73.0, endLine=73.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7io1m6JgciZ3Itl	972da336c0d185819f0b4f1f9d40db1a	OPEN
MAJOR	2023-03-06T02:10:46+0000		82.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=82.0, endLine=82.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7io1m6JgciZ3Itm	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		85.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=85.0, endLine=85.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itn	202e592373b224e29a7f715052100efb	OPEN
MAJOR	2023-03-06T02:10:46+0000		86.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=86.0, endLine=86.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Ito	2422e186e6ad1733f9503fd8ec30b60d	OPEN
MAJOR	2023-03-06T02:10:46+0000		89.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=89.0, endLine=89.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itp	cbe0017f0a22e674595ed85e35c14660	OPEN
MAJOR	2023-03-06T02:10:46+0000		94.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=94.0, endLine=94.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7io1m6JgciZ3Itq	fa9693ba010a63c43b5f2cb9cbc9fcad	OPEN
MAJOR	2023-03-06T02:10:46+0000		102.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=102.0, endLine=102.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7io1m6JgciZ3Itr	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		106.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=106.0, endLine=106.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Its	6007fb3a2312d16e5e4c15eeab4a1726	OPEN
MAJOR	2023-03-06T02:10:46+0000		107.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=107.0, endLine=107.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itt	2422e186e6ad1733f9503fd8ec30b60d	OPEN
MAJOR	2023-03-06T02:10:46+0000		110.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=110.0, endLine=110.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itu	4508335756c37e5052bada491d3b1369	OPEN
MAJOR	2023-03-06T02:10:46+0000		111.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpoints_tester3.py		MAIN	{startLine=111.0, endLine=111.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7io1m6JgciZ3Itv	6a9464681d2c1a5ce1d213b1a53880c2	OPEN
MAJOR	2023-03-06T02:10:46+0000		22.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunction"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=22.0, endLine=22.0, startOffset=4.0, endOffset=19.0}	10min	AYa0r7is1m6JgciZ3Itx	564d8ffc50f66844ef37c72c4688dbea	OPEN
MAJOR	2023-03-06T02:10:46+0000		28.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=28.0, endLine=28.0, startOffset=4.0, endOffset=9.0}	5min	AYa0r7is1m6JgciZ3Ity	a0bed460160a0ed54f5e27625e9c46e3	OPEN
MAJOR	2023-03-06T02:10:46+0000		32.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=32.0, endLine=32.0, startOffset=4.0, endOffset=9.0}	5min	AYa0r7is1m6JgciZ3Itz	0f34c1e5343e3d3f5d3ef9eebd481ee5	OPEN
MAJOR	2023-03-06T02:10:46+0000		33.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=33.0, endLine=33.0, startOffset=4.0, endOffset=9.0}	5min	AYa0r7is1m6JgciZ3It0	b455d598b1fe40bd0db3c658c3396eb4	OPEN
MAJOR	2023-03-06T02:10:46+0000		41.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunctionId"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=41.0, endLine=41.0, startOffset=4.0, endOffset=21.0}	10min	AYa0r7is1m6JgciZ3It2	e675c7d60aea662b16d62b606a9bebd5	OPEN
MAJOR	2023-03-06T02:10:46+0000		55.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getAllPuppies"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=55.0, endLine=55.0, startOffset=4.0, endOffset=17.0}	10min	AYa0r7is1m6JgciZ3It3	63b84d12c62550e58b1ac0a16d25d0f2	OPEN
MAJOR	2023-03-06T02:10:46+0000		59.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getPuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=59.0, endLine=59.0, startOffset=4.0, endOffset=12.0}	10min	AYa0r7is1m6JgciZ3It4	91cb6477b220f6a20a82bdf7e93c1bcd	OPEN
MAJOR	2023-03-06T02:10:46+0000		63.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""makeANewPuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=63.0, endLine=63.0, startOffset=4.0, endOffset=17.0}	10min	AYa0r7is1m6JgciZ3It5	581ab569dcdfd2881054810907a5ff70	OPEN
MAJOR	2023-03-06T02:10:46+0000		69.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""updatePuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=69.0, endLine=69.0, startOffset=4.0, endOffset=15.0}	10min	AYa0r7is1m6JgciZ3It6	82a527d0da5959c9afd515305b9486fe	OPEN
MAJOR	2023-03-06T02:10:46+0000		79.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""deletePuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/05_Serializing data from the database/Starter Code/endpointsproject3.py		MAIN	{startLine=79.0, endLine=79.0, startOffset=4.0, endOffset=15.0}	10min	AYa0r7is1m6JgciZ3It7	19bd1d3352d79fa46d601c39dbbdba28	OPEN
MINOR	2023-03-06T02:10:46+0000		14.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this parameter ""inputString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=14.0, endLine=14.0, startOffset=23.0, endOffset=34.0}	2min	AYa0r7iZ1m6JgciZ3IsG	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MAJOR	2023-03-06T02:10:46+0000		14.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getGeocodeLocation"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=14.0, endLine=14.0, startOffset=4.0, endOffset=22.0}	10min	AYa0r7iZ1m6JgciZ3IsI	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MINOR	2023-03-06T02:10:46+0000		16.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""locationString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=16.0, endLine=16.0, startOffset=4.0, endOffset=18.0}	2min	AYa0r7iZ1m6JgciZ3IsH	7becc1357c4fddb3b2f164b0838b04b4	OPEN
MAJOR	2023-03-06T02:10:46+0000		20.0		python:S125	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Remove this commented out code.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"unused / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=20.0, endLine=20.0, startOffset=4.0, endOffset=19.0}	5min	AYa0r7iZ1m6JgciZ3IsJ	3b9ff6d324f5387e8c053e7d22fd1153	OPEN
MINOR	2023-03-06T02:10:46+0000		26.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this parameter ""mealType"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=26.0, endLine=26.0, startOffset=20.0, endOffset=28.0}	2min	AYa0r7iZ1m6JgciZ3IsL	e0776c0cf607908d6f74b579a187da05	OPEN
MAJOR	2023-03-06T02:10:46+0000		26.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""findARestaurant"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=26.0, endLine=26.0, startOffset=4.0, endOffset=19.0}	10min	AYa0r7iZ1m6JgciZ3IsN	e0776c0cf607908d6f74b579a187da05	OPEN
MAJOR	2023-03-06T02:10:46+0000		44.0		python:S1110	Fullstack-Nanodegree---Designing-RESTful-APIs	1min		Remove those useless parentheses.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"confusing / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py	"{locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py, textRange={startLine=44.0, endLine=44.0, startOffset=164.0, endOffset=165.0}, msgFormattings=[]}]} / "	MAIN	{startLine=44.0, endLine=44.0, startOffset=107.0, endOffset=108.0}	1min	AYa0r7iZ1m6JgciZ3IsO	1417f053701c329bee07637e419baf91	OPEN
MINOR	2023-03-06T02:10:46+0000		52.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""imageURL"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=52.0, endLine=52.0, startOffset=12.0, endOffset=20.0}	2min	AYa0r7iZ1m6JgciZ3IsK	1d386b08b98232e4ebbcb69a2248d37e	OPEN
MINOR	2023-03-06T02:10:46+0000		56.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""restaurantInfo"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=56.0, endLine=56.0, startOffset=8.0, endOffset=22.0}	2min	AYa0r7iZ1m6JgciZ3IsM	eb9022d54ee7ad4182d078ec00776d74	OPEN
MAJOR	2023-03-06T02:10:46+0000		57.0		python:S125	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Remove this commented out code.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"unused / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=57.0, endLine=57.0, startOffset=8.0, endOffset=62.0}	5min	AYa0r7iZ1m6JgciZ3IsQ	5a14b26349025becb289b271f3332523	OPEN
MAJOR	2023-03-06T02:10:46+0000		62.0		python:S125	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Remove this commented out code.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"unused / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/findARestaurant.py		MAIN	{startLine=62.0, endLine=62.0, startOffset=8.0, endOffset=55.0}	5min	AYa0r7iZ1m6JgciZ3IsR	97c8b8268eece9a5069fe94a5eb82d8d	OPEN
MAJOR	2023-03-06T02:10:46+0000		11.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=11.0, endLine=11.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7ic1m6JgciZ3IsT	09c788e6968ecbef6eb2d9a99a25d021	OPEN
MAJOR	2023-03-06T02:10:46+0000		17.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=17.0, endLine=17.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7ic1m6JgciZ3IsU	27d84e69022f21ebe8e85f26a80b389f	OPEN
CRITICAL	2023-03-06T02:10:46+0000		22.0		python:S1192	Fullstack-Nanodegree---Designing-RESTful-APIs	18min		Define a constant instead of duplicating this literal 'Received an unsuccessful status code of %s' 9 times.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"design / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py	"{locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=29.0, endLine=29.0, startOffset=18.0, endOffset=62.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=36.0, endLine=36.0, startOffset=18.0, endOffset=62.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=43.0, endLine=43.0, startOffset=18.0, endOffset=62.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=50.0, endLine=50.0, startOffset=18.0, endOffset=62.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=67.0, endLine=67.0, startOffset=18.0, endOffset=62.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=86.0, endLine=86.0, startOffset=19.0, endOffset=63.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=105.0, endLine=105.0, startOffset=19.0, endOffset=63.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py, textRange={startLine=124.0, endLine=124.0, startOffset=19.0, endOffset=63.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=22.0, endLine=22.0, startOffset=18.0, endOffset=62.0}	18min	AYa0r7ic1m6JgciZ3IsS	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		22.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=22.0, endLine=22.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7ic1m6JgciZ3IsV	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		23.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=23.0, endLine=23.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7ic1m6JgciZ3IsW	d3f6a88b23597fff7b7862f1344cc73d	OPEN
MAJOR	2023-03-06T02:10:46+0000		29.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=29.0, endLine=29.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7ic1m6JgciZ3IsX	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		30.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=30.0, endLine=30.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7ic1m6JgciZ3IsY	d3f6a88b23597fff7b7862f1344cc73d	OPEN
MAJOR	2023-03-06T02:10:46+0000		36.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=36.0, endLine=36.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7ic1m6JgciZ3IsZ	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		37.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/06_Adding Features to your Mashup/Solution Code/tester.py		MAIN	{startLine=37.0, endLine=37.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7ic1m6JgciZ3Isa	3e50ba9447b039633e6dded40351ad88	OPEN
