severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
CRITICAL	2023-03-06T02:03:32+0000		208.0		python:S3776	Artificial-Intelligence-Nanodegree-Program-Resources	21min		Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"brain-overload / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py	"{locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=213.0, endLine=213.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=216.0, endLine=216.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=218.0, endLine=218.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=220.0, endLine=220.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=222.0, endLine=222.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=224.0, endLine=224.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=226.0, endLine=226.0, startOffset=8.0, endOffset=11.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=228.0, endLine=228.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=230.0, endLine=230.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=233.0, endLine=233.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=235.0, endLine=235.0, startOffset=8.0, endOffset=11.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=237.0, endLine=237.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=239.0, endLine=239.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=243.0, endLine=243.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=245.0, endLine=245.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=248.0, endLine=248.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=251.0, endLine=251.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=253.0, endLine=253.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=255.0, endLine=255.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=257.0, endLine=257.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=208.0, endLine=208.0, startOffset=4.0, endOffset=11.0}	21min	AYa0qSWh1m6JgciZ3FLk	6235eb969cc0765a369f1d8b8a733402	OPEN
INFO	2023-03-06T02:03:32+0000		297.0		python:S1135	Artificial-Intelligence-Nanodegree-Program-Resources	0min		"Complete the task associated to this ""TODO"" comment."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"cwe / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=297.0, endLine=297.0, startOffset=31.0, endOffset=61.0}	0min	AYa0qSWh1m6JgciZ3FLl	217774c4b6d631e98a16b2be2850dd99	OPEN
MAJOR	2023-03-06T02:03:32+0000		310.0		python:S1542	Artificial-Intelligence-Nanodegree-Program-Resources	10min		"Rename function ""NOT"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=310.0, endLine=310.0, startOffset=12.0, endOffset=15.0}	10min	AYa0qSWh1m6JgciZ3FLm	5ccc98d9037010246cda45289501683d	OPEN
MINOR	2023-03-06T02:03:32+0000		411.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=411.0, endLine=411.0, startOffset=18.0, endOffset=20.0}	2min	AYa0qSWh1m6JgciZ3FLn	84095d48f8716d6c9c727a8db71771bc	OPEN
MINOR	2023-03-06T02:03:32+0000		469.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=469.0, endLine=469.0, startOffset=18.0, endOffset=20.0}	2min	AYa0qSWh1m6JgciZ3FLo	ba4e91835731e6790ac5ebc9d3961d51	OPEN
MINOR	2023-03-06T02:03:32+0000		690.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=690.0, endLine=690.0, startOffset=15.0, endOffset=17.0}	2min	AYa0qSWh1m6JgciZ3FLp	fb274394119d4d2c96f5df80a39364a9	OPEN
MAJOR	2023-03-06T02:03:32+0000		738.0		python:S112	Artificial-Intelligence-Nanodegree-Program-Resources	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"cwe / error-handling / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=738.0, endLine=738.0, startOffset=18.0, endOffset=73.0}	20min	AYa0qSWh1m6JgciZ3FLq	6dab67706b87e2bfd7d81a7e06f4d129	OPEN
MAJOR	2023-03-06T02:03:32+0000		746.0		python:S1172	Artificial-Intelligence-Nanodegree-Program-Resources	5min		"Remove the unused function parameter ""goal""."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"unused / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=746.0, endLine=746.0, startOffset=35.0, endOffset=39.0}	5min	AYa0qSWh1m6JgciZ3FLr	84a0407d9f3c9366cd150c457cafe529	OPEN
MINOR	2023-03-06T02:03:32+0000		750.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=750.0, endLine=750.0, startOffset=15.0, endOffset=17.0}	2min	AYa0qSWh1m6JgciZ3FLs	9a0bde3c2e32e81ec0636410e0aaf6b8	OPEN
MINOR	2023-03-06T02:03:32+0000		756.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=756.0, endLine=756.0, startOffset=14.0, endOffset=16.0}	2min	AYa0qSWh1m6JgciZ3FLt	9ee029bffa42f59648b677ed1b3be16d	OPEN
MINOR	2023-03-06T02:03:32+0000		763.0		python:S117	Artificial-Intelligence-Nanodegree-Program-Resources	2min		"Rename this parameter ""KB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"convention / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=763.0, endLine=763.0, startOffset=15.0, endOffset=17.0}	2min	AYa0qSWh1m6JgciZ3FLu	0c482bc8ff69c956a3731f33cbafb3d3	OPEN
MAJOR	2023-03-06T02:03:32+0000		765.0		python:S108	Artificial-Intelligence-Nanodegree-Program-Resources	5min		Either remove or fill this block of code.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"suspicious / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py		MAIN	{startLine=765.0, endLine=765.0, startOffset=8.0, endOffset=12.0}	5min	AYa0qSWh1m6JgciZ3FLv	1a1dc91c907325c69271ddf0c944bc72	OPEN
CRITICAL	2023-03-06T02:03:32+0000		814.0		python:S3776	Artificial-Intelligence-Nanodegree-Program-Resources	50min		Refactor this function to reduce its Cognitive Complexity from 60 to the 15 allowed.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"brain-overload / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py	"{locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=816.0, endLine=816.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=816.0, endLine=816.0, startOffset=19.0, endOffset=21.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=820.0, endLine=820.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=821.0, endLine=821.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=823.0, endLine=823.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=825.0, endLine=825.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=827.0, endLine=827.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=827.0, endLine=827.0, startOffset=19.0, endOffset=21.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=829.0, endLine=829.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=829.0, endLine=829.0, startOffset=19.0, endOffset=22.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=830.0, endLine=830.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=830.0, endLine=830.0, startOffset=23.0, endOffset=26.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=832.0, endLine=832.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=833.0, endLine=833.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=835.0, endLine=835.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=837.0, endLine=837.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=839.0, endLine=839.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=839.0, endLine=839.0, startOffset=19.0, endOffset=21.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=841.0, endLine=841.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=842.0, endLine=842.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=842.0, endLine=842.0, startOffset=18.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=844.0, endLine=844.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=846.0, endLine=846.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=848.0, endLine=848.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=850.0, endLine=850.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=851.0, endLine=851.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=853.0, endLine=853.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=855.0, endLine=855.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=857.0, endLine=857.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=857.0, endLine=857.0, startOffset=19.0, endOffset=21.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=859.0, endLine=859.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=860.0, endLine=860.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=862.0, endLine=862.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=864.0, endLine=864.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=866.0, endLine=866.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=868.0, endLine=868.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=869.0, endLine=869.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/logic.py, textRange={startLine=871.0, endLine=871.0, startOffset=4.0, endOffset=8.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=814.0, endLine=814.0, startOffset=4.0, endOffset=8.0}	50min	AYa0qSWh1m6JgciZ3FLw	b434ace51ae21c3a266719a74a52e00b	OPEN
MAJOR	2023-03-06T02:03:32+0000		60.0		python:S112	Artificial-Intelligence-Nanodegree-Program-Resources	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"cwe / error-handling / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/planning.py		MAIN	{startLine=60.0, endLine=60.0, startOffset=18.0, endOffset=66.0}	20min	AYa0qSWn1m6JgciZ3FL3	8799078050e495e26132b783698e2a98	OPEN
MAJOR	2023-03-06T02:03:32+0000		55.0		python:S1172	Artificial-Intelligence-Nanodegree-Program-Resources	5min		"Remove the unused function parameter ""state1""."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"unused / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/search.py		MAIN	{startLine=55.0, endLine=55.0, startOffset=27.0, endOffset=33.0}	5min	AYa0qSWl1m6JgciZ3FLx	fb3c0d4f1b1a939914473dc3657ed27e	OPEN
MAJOR	2023-03-06T02:03:32+0000		55.0		python:S1172	Artificial-Intelligence-Nanodegree-Program-Resources	5min		"Remove the unused function parameter ""action""."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"unused / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/search.py		MAIN	{startLine=55.0, endLine=55.0, startOffset=35.0, endOffset=41.0}	5min	AYa0qSWl1m6JgciZ3FLy	fb3c0d4f1b1a939914473dc3657ed27e	OPEN
MAJOR	2023-03-06T02:03:32+0000		55.0		python:S1172	Artificial-Intelligence-Nanodegree-Program-Resources	5min		"Remove the unused function parameter ""state2""."	2023-03-06T02:03:32+0000	CODE_SMELL	false	"unused / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/search.py		MAIN	{startLine=55.0, endLine=55.0, startOffset=43.0, endOffset=49.0}	5min	AYa0qSWl1m6JgciZ3FLz	fb3c0d4f1b1a939914473dc3657ed27e	OPEN
MAJOR	2023-03-06T02:03:32+0000		226.0		python:S125	Artificial-Intelligence-Nanodegree-Program-Resources	5min		Remove this commented out code.	2023-03-06T02:03:32+0000	CODE_SMELL	false	"unused / "	Artificial-Intelligence-Nanodegree-Program-Resources:artificial-intelligence-master/Projects/2_Classical Planning/aimacode/search.py		MAIN	{startLine=226.0, endLine=226.0, startOffset=20.0, endOffset=45.0}	5min	AYa0qSWl1m6JgciZ3FL0	a0ae97cb2b621ba0c4f707873aa7cdab	OPEN
